Date,Infected0_4,Infected5_14,Infected15_34,Infected35_59,Infected60_79,Infected80,Infected_u,Death0_4,Death5_14,Death15_34,Death35_59,Death60_79,Death80,Death_u,Vaccinated0_4,Vaccinated5_14,Vaccinated15_34,Vaccinated35_59,Vaccinated60_79,Vaccinated80,Vaccinated_u,Male0_4,Male5_14,Male15_34,Male35_59,Male60_79,Male80,Male_u,Female0_4,Female5_14,Female15_34,Female35_59,Female60_79,Female80,Female_u,Hospital0_4,Hospital5_14,Hospital15_34,Hospital35_59,Hospital60_79,Hospital80,Hospital_u,ICU0_4,ICU5_14,ICU15_34,ICU35_59,ICU60_79,ICU80,ICU_u,Recovered
2020-10-22,2.7142857142857144,7.571428571428571,37.285714285714285,51.0,29.428571428571427,16.857142857142858,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,3.4285714285714284,18.857142857142858,24.857142857142858,11.428571428571429,5.285714285714286,0.0,1.5714285714285714,4.142857142857143,18.428571428571427,26.142857142857142,18.0,11.571428571428571,0.0,0.14285714285714285,0.0,1.1428571428571428,2.4285714285714284,4.571428571428571,4.714285714285714,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,3931.0
2020-10-23,2.857142857142857,7.571428571428571,39.57142857142857,51.142857142857146,28.571428571428573,21.142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,3.4285714285714284,20.571428571428573,24.857142857142858,11.142857142857142,6.428571428571429,0.0,1.7142857142857142,4.142857142857143,19.0,26.285714285714285,17.428571428571427,14.714285714285714,0.0,0.14285714285714285,0.0,1.0,2.2857142857142856,4.0,4.857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,3955.5714285714284
2020-10-24,3.4285714285714284,8.0,43.142857142857146,59.285714285714285,33.285714285714285,21.857142857142858,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,2.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,4.0,22.428571428571427,27.428571428571427,13.571428571428571,6.571428571428571,0.0,2.0,4.0,20.714285714285715,31.857142857142858,19.714285714285715,15.285714285714286,0.0,0.14285714285714285,0.0,1.1428571428571428,2.7142857142857144,3.7142857142857144,4.857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,3982.714285714286
2020-10-25,3.2857142857142856,7.571428571428571,43.285714285714285,64.28571428571429,35.714285714285715,22.714285714285715,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,2.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,3.857142857142857,23.0,28.285714285714285,14.857142857142858,7.571428571428571,0.0,1.8571428571428572,3.7142857142857144,20.285714285714285,36.0,20.857142857142858,15.142857142857142,0.0,0.14285714285714285,0.0,1.0,2.4285714285714284,4.571428571428571,5.142857142857143,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.0,4013.285714285714
2020-10-26,4.0,7.571428571428571,44.57142857142857,71.14285714285714,37.0,23.285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5714285714285716,23.857142857142858,30.857142857142858,15.428571428571429,7.0,0.0,2.0,4.0,20.714285714285715,40.285714285714285,21.571428571428573,16.285714285714285,0.0,0.0,0.0,1.0,2.857142857142857,4.428571428571429,5.714285714285714,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,4048.285714285714
2020-10-27,3.857142857142857,8.0,45.57142857142857,78.0,38.857142857142854,24.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,3.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,3.857142857142857,23.857142857142858,33.57142857142857,16.428571428571427,8.428571428571429,0.0,2.0,4.142857142857143,21.714285714285715,44.42857142857143,22.428571428571427,15.571428571428571,0.0,0.0,0.0,1.0,3.2857142857142856,4.857142857142857,6.571428571428571,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0,4082.4285714285716
2020-10-28,3.4285714285714284,6.428571428571429,44.285714285714285,79.0,39.57142857142857,21.428571428571427,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,3.5714285714285716,23.142857142857142,36.142857142857146,17.285714285714285,7.571428571428571,0.0,1.7142857142857142,2.857142857142857,21.142857142857142,42.857142857142854,22.285714285714285,13.857142857142858,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,3.2857142857142856,4.142857142857143,6.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,4117.857142857143
2020-10-29,3.4285714285714284,7.0,44.42857142857143,80.57142857142857,39.857142857142854,21.714285714285715,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,3.857142857142857,22.0,37.285714285714285,18.714285714285715,8.0,0.0,1.7142857142857142,3.142857142857143,22.428571428571427,43.285714285714285,21.142857142857142,13.714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,3.2857142857142856,4.571428571428571,6.285714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,4160.285714285715
2020-10-30,3.7142857142857144,7.285714285714286,46.857142857142854,87.42857142857143,44.285714285714285,21.142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,1.4285714285714286,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,4.142857142857143,22.0,41.42857142857143,20.714285714285715,8.0,0.0,1.8571428571428572,3.142857142857143,24.857142857142858,46.0,23.571428571428573,13.142857142857142,0.0,0.42857142857142855,0.42857142857142855,1.5714285714285714,5.0,7.285714285714286,8.571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.0,4208.714285714285
2020-10-31,4.428571428571429,8.571428571428571,50.0,91.57142857142857,44.142857142857146,20.428571428571427,0.0,0.0,0.0,0.0,0.2857142857142857,1.4285714285714286,4.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,4.714285714285714,22.714285714285715,45.42857142857143,20.714285714285715,8.142857142857142,0.0,2.2857142857142856,3.857142857142857,27.285714285714285,46.142857142857146,23.428571428571427,12.285714285714286,0.0,0.42857142857142855,0.5714285714285714,1.4285714285714286,5.142857142857143,8.571428571428571,9.714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.0,4261.571428571428
2020-11-01,5.285714285714286,10.571428571428571,51.142857142857146,97.57142857142857,45.42857142857143,22.571428571428573,0.0,0.0,0.0,0.0,0.2857142857142857,1.4285714285714286,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,5.714285714285714,22.142857142857142,48.714285714285715,21.714285714285715,8.0,0.0,2.7142857142857144,4.857142857142857,29.0,48.857142857142854,23.714285714285715,14.571428571428571,0.0,0.42857142857142855,0.7142857142857143,1.5714285714285714,6.714285714285714,8.142857142857142,10.714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.0,4320.428571428572
2020-11-02,4.714285714285714,12.142857142857142,57.0,100.57142857142857,44.857142857142854,23.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.5714285714285714,4.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.428571428571429,24.714285714285715,49.714285714285715,22.0,9.142857142857142,0.0,2.7142857142857144,5.714285714285714,32.285714285714285,50.857142857142854,22.857142857142858,13.857142857142858,0.0,0.42857142857142855,0.7142857142857143,1.5714285714285714,6.285714285714286,8.142857142857142,10.428571428571429,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.42857142857142855,0.0,4384.714285714285
2020-11-03,5.0,12.857142857142858,57.42857142857143,98.0,46.857142857142854,22.428571428571427,0.0,0.0,0.0,0.0,0.2857142857142857,1.5714285714285714,4.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,6.285714285714286,26.571428571428573,47.285714285714285,23.428571428571427,7.857142857142857,0.0,2.7142857142857144,6.571428571428571,30.857142857142858,50.714285714285715,23.428571428571427,14.571428571428571,0.0,0.42857142857142855,0.7142857142857143,1.7142857142857142,6.285714285714286,8.571428571428571,10.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.42857142857142855,0.0,4453.714285714285
2020-11-04,4.571428571428571,14.0,60.42857142857143,99.28571428571429,47.42857142857143,24.142857142857142,0.0,0.0,0.0,0.0,0.2857142857142857,1.7142857142857142,4.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,6.714285714285714,28.571428571428573,47.0,23.428571428571427,8.571428571428571,0.0,2.2857142857142856,7.285714285714286,31.857142857142858,52.285714285714285,24.0,15.571428571428571,0.0,0.2857142857142857,0.5714285714285714,1.7142857142857142,6.142857142857143,10.142857142857142,10.714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.0,4522.714285714285
2020-11-05,4.571428571428571,14.0,61.142857142857146,100.42857142857143,46.0,24.714285714285715,0.0,0.0,0.0,0.0,0.2857142857142857,1.5714285714285714,4.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,6.857142857142857,29.571428571428573,45.714285714285715,21.857142857142858,8.571428571428571,0.0,2.2857142857142856,7.142857142857143,31.571428571428573,54.714285714285715,24.142857142857142,16.142857142857142,0.0,0.2857142857142857,0.5714285714285714,1.7142857142857142,6.0,9.571428571428571,10.857142857142858,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.0,4598.571428571428
2020-11-06,4.428571428571429,16.857142857142858,64.57142857142857,105.57142857142857,46.714285714285715,21.857142857142858,0.0,0.0,0.0,0.0,0.14285714285714285,1.2857142857142858,4.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,8.714285714285714,31.428571428571427,46.714285714285715,21.571428571428573,7.857142857142857,0.0,2.2857142857142856,8.142857142857142,33.142857142857146,58.857142857142854,25.142857142857142,14.0,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,4.0,8.428571428571429,8.428571428571429,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,4679.428571428572
2020-11-07,4.0,16.857142857142858,63.42857142857143,103.85714285714286,48.42857142857143,24.285714285714285,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,5.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,9.285714285714286,31.142857142857142,44.285714285714285,21.857142857142858,8.714285714285714,0.0,2.142857142857143,7.571428571428571,32.285714285714285,59.57142857142857,26.571428571428573,15.571428571428571,0.0,0.14285714285714285,0.14285714285714285,0.8571428571428571,4.428571428571429,7.714285714285714,9.142857142857142,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.42857142857142855,0.0,4774.285714285715
2020-11-08,3.5714285714285716,17.142857142857142,68.28571428571429,103.85714285714286,50.57142857142857,26.571428571428573,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,9.571428571428571,33.42857142857143,42.285714285714285,23.142857142857142,8.857142857142858,0.0,2.0,7.571428571428571,34.857142857142854,61.57142857142857,27.428571428571427,17.714285714285715,0.0,0.42857142857142855,0.0,0.8571428571428571,3.7142857142857144,8.142857142857142,9.428571428571429,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,4880.428571428572
2020-11-09,4.571428571428571,19.0,66.71428571428571,109.71428571428571,56.0,31.857142857142858,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.5714285714285714,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,10.714285714285714,31.142857142857142,43.57142857142857,25.428571428571427,10.0,0.0,2.4285714285714284,8.285714285714286,35.57142857142857,66.14285714285714,30.571428571428573,21.857142857142858,0.0,0.42857142857142855,0.0,0.8571428571428571,4.0,8.142857142857142,10.142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,4997.285714285715
2020-11-10,5.0,18.714285714285715,67.28571428571429,112.42857142857143,53.857142857142854,30.428571428571427,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.7142857142857142,6.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,11.0,30.428571428571427,45.142857142857146,24.571428571428573,9.714285714285714,0.0,2.857142857142857,7.714285714285714,36.857142857142854,67.28571428571429,29.285714285714285,20.714285714285715,0.0,0.42857142857142855,0.0,0.7142857142857143,4.142857142857143,9.0,10.285714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,5130.571428571428
2020-11-11,5.285714285714286,18.142857142857142,66.71428571428571,110.71428571428571,54.42857142857143,32.57142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.5714285714285714,7.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,10.571428571428571,30.285714285714285,43.142857142857146,24.428571428571427,10.142857142857142,0.0,3.0,7.571428571428571,36.42857142857143,67.57142857142857,30.0,22.428571428571427,0.0,0.42857142857142855,0.0,0.7142857142857143,4.714285714285714,8.142857142857142,10.714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,5272.428571428572
2020-11-12,5.428571428571429,18.857142857142858,68.57142857142857,112.71428571428571,60.0,35.285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.8571428571428572,7.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,10.857142857142858,30.714285714285715,44.857142857142854,26.571428571428573,10.857142857142858,0.0,2.857142857142857,8.0,37.857142857142854,67.85714285714286,33.42857142857143,24.428571428571427,0.0,0.42857142857142855,0.0,0.8571428571428571,5.0,9.714285714285714,11.714285714285714,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,5419.857142857143
2020-11-13,5.428571428571429,19.142857142857142,65.14285714285714,114.85714285714286,61.285714285714285,38.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,2.2857142857142856,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,11.142857142857142,28.285714285714285,46.285714285714285,27.285714285714285,12.142857142857142,0.0,2.5714285714285716,8.0,36.857142857142854,68.57142857142857,34.0,25.857142857142858,0.0,0.2857142857142857,0.0,0.7142857142857143,5.428571428571429,10.714285714285714,13.857142857142858,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.0,5585.428571428572
2020-11-14,5.285714285714286,21.142857142857142,64.0,121.57142857142857,62.285714285714285,40.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,2.7142857142857144,8.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,27.857142857142858,48.714285714285715,27.714285714285715,12.285714285714286,0.0,2.2857142857142856,10.142857142857142,36.142857142857146,72.85714285714286,34.57142857142857,27.714285714285715,0.0,0.2857142857142857,0.0,0.42857142857142855,5.0,11.571428571428571,14.285714285714286,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.8571428571428571,0.0,5758.428571428572
2020-11-15,6.142857142857143,23.571428571428573,65.57142857142857,127.28571428571429,62.714285714285715,46.285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,3.4285714285714284,10.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,12.142857142857142,29.142857142857142,50.714285714285715,27.857142857142858,14.571428571428571,0.0,2.5714285714285716,11.428571428571429,36.42857142857143,76.57142857142857,34.857142857142854,31.714285714285715,0.0,0.0,0.14285714285714285,0.5714285714285714,4.428571428571429,12.428571428571429,15.571428571428571,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.0,5941.857142857143
2020-11-16,6.714285714285714,22.857142857142858,67.85714285714286,127.28571428571429,65.0,45.285714285714285,0.0,0.0,0.0,0.0,0.0,3.0,10.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,11.0,31.0,51.42857142857143,29.285714285714285,14.285714285714286,0.0,2.857142857142857,11.857142857142858,36.857142857142854,75.85714285714286,35.714285714285715,31.0,0.0,0.0,0.14285714285714285,0.7142857142857143,4.0,13.428571428571429,15.285714285714286,0.0,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.7142857142857143,0.0,6135.857142857143
2020-11-17,6.571428571428571,27.142857142857142,81.0,144.85714285714286,77.14285714285714,58.42857142857143,0.0,0.0,0.0,0.0,0.0,3.857142857142857,13.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142857142857143,13.0,38.0,60.285714285714285,35.142857142857146,17.142857142857142,0.0,2.4285714285714284,14.142857142857142,43.0,84.57142857142857,42.0,41.285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,3.4285714285714284,13.714285714285714,17.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.1428571428571428,0.7142857142857143,0.0,6326.0
2020-11-18,6.714285714285714,29.142857142857142,85.14285714285714,152.85714285714286,78.42857142857143,56.714285714285715,0.0,0.0,0.0,0.0,0.0,4.0,13.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.857142857142858,38.714285714285715,65.28571428571429,37.142857142857146,16.285714285714285,0.0,2.7142857142857144,15.285714285714286,46.42857142857143,87.57142857142857,41.285714285714285,40.42857142857143,0.0,0.14285714285714285,0.2857142857142857,0.8571428571428571,3.142857142857143,13.857142857142858,16.714285714285715,0.0,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.7142857142857143,0.0,6518.428571428572
2020-11-19,6.857142857142857,30.714285714285715,84.42857142857143,157.71428571428572,78.14285714285714,54.714285714285715,0.0,0.0,0.0,0.0,0.0,4.0,13.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.428571428571429,38.285714285714285,66.57142857142857,38.0,15.571428571428571,0.0,2.857142857142857,16.285714285714285,46.142857142857146,91.14285714285714,40.142857142857146,39.142857142857146,0.0,0.14285714285714285,0.2857142857142857,0.8571428571428571,3.0,13.428571428571429,16.142857142857142,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.7142857142857143,0.0,6724.142857142857
2020-11-20,6.714285714285714,31.428571428571427,90.57142857142857,168.57142857142858,85.28571428571429,63.857142857142854,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,4.285714285714286,14.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7142857142857144,14.142857142857142,40.857142857142854,69.71428571428571,42.285714285714285,17.857142857142858,0.0,3.0,17.285714285714285,49.714285714285715,98.85714285714286,43.0,46.0,0.0,0.14285714285714285,0.2857142857142857,1.0,3.7142857142857144,13.0,15.714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,1.2857142857142858,0.42857142857142855,0.0,6937.428571428572
2020-11-21,7.857142857142857,32.857142857142854,98.85714285714286,176.14285714285714,86.85714285714286,62.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,4.142857142857143,13.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142857142857143,15.142857142857142,44.42857142857143,72.57142857142857,43.857142857142854,17.571428571428573,0.0,3.7142857142857144,17.714285714285715,54.42857142857143,103.57142857142857,43.0,44.42857142857143,0.0,0.2857142857142857,0.42857142857142855,1.1428571428571428,3.2857142857142856,12.857142857142858,14.285714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,1.1428571428571428,0.0,0.0,7163.285714285715
2020-11-22,7.571428571428571,34.857142857142854,102.85714285714286,178.57142857142858,90.57142857142857,59.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,4.0,11.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,16.142857142857142,46.285714285714285,75.14285714285714,45.285714285714285,16.571428571428573,0.0,3.7142857142857144,18.714285714285715,56.57142857142857,103.42857142857143,45.285714285714285,42.42857142857143,0.0,0.2857142857142857,0.2857142857142857,0.8571428571428571,4.142857142857143,12.857142857142858,13.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.14285714285714285,0.0,7399.0
2020-11-23,6.428571428571429,37.42857142857143,105.42857142857143,179.85714285714286,87.28571428571429,59.57142857142857,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,4.142857142857143,11.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,18.857142857142858,47.285714285714285,77.42857142857143,43.714285714285715,17.0,0.0,3.0,18.571428571428573,58.142857142857146,102.42857142857143,43.57142857142857,42.57142857142857,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,4.142857142857143,12.0,13.285714285714286,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.14285714285714285,0.0,7635.285714285715
2020-11-24,6.428571428571429,35.0,99.57142857142857,172.85714285714286,78.85714285714286,50.714285714285715,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,3.857142857142857,10.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,18.285714285714285,44.0,74.14285714285714,38.857142857142854,15.285714285714286,0.0,3.0,16.714285714285715,55.57142857142857,98.71428571428571,40.0,35.42857142857143,0.0,0.14285714285714285,0.2857142857142857,0.8571428571428571,4.0,12.0,12.285714285714286,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2857142857142857,0.0,7878.571428571428
2020-11-25,6.142857142857143,37.0,95.28571428571429,174.85714285714286,80.42857142857143,51.285714285714285,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,4.285714285714286,9.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,19.714285714285715,42.857142857142854,73.85714285714286,37.714285714285715,15.714285714285714,0.0,2.7142857142857144,17.285714285714285,52.42857142857143,101.0,42.714285714285715,35.57142857142857,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,4.285714285714286,12.428571428571429,12.714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,1.5714285714285714,0.2857142857142857,0.0,8122.857142857143
2020-11-26,6.428571428571429,37.714285714285715,99.57142857142857,179.71428571428572,80.42857142857143,57.0,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,4.285714285714286,10.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,20.714285714285715,45.285714285714285,78.0,37.714285714285715,18.285714285714285,0.0,3.142857142857143,17.0,54.285714285714285,101.71428571428571,42.714285714285715,38.714285714285715,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,4.857142857142857,12.285714285714286,12.857142857142858,0.0,0.0,0.0,0.0,0.42857142857142855,1.2857142857142858,0.2857142857142857,0.0,8376.714285714286
2020-11-27,6.857142857142857,37.0,98.71428571428571,174.42857142857142,75.71428571428571,50.42857142857143,0.0,0.0,0.0,0.0,0.5714285714285714,4.0,10.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,20.285714285714285,46.285714285714285,77.0,34.142857142857146,16.285714285714285,0.0,3.5714285714285716,16.714285714285715,52.42857142857143,97.42857142857143,41.57142857142857,34.142857142857146,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,5.142857142857143,11.857142857142858,12.428571428571429,0.0,0.0,0.0,0.0,0.2857142857142857,1.5714285714285714,0.2857142857142857,0.0,8631.0
2020-11-28,5.571428571428571,40.142857142857146,97.71428571428571,179.85714285714286,79.71428571428571,52.714285714285715,0.0,0.0,0.0,0.0,0.5714285714285714,4.857142857142857,11.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,22.142857142857142,44.714285714285715,79.28571428571429,35.42857142857143,17.0,0.0,3.0,18.0,53.0,100.57142857142857,44.285714285714285,35.714285714285715,0.0,0.0,0.0,0.7142857142857143,5.714285714285714,14.285714285714286,13.428571428571429,0.0,0.0,0.0,0.0,0.2857142857142857,1.5714285714285714,0.2857142857142857,0.0,8893.857142857143
2020-11-29,5.714285714285714,40.142857142857146,100.57142857142857,192.85714285714286,80.85714285714286,56.142857142857146,0.0,0.0,0.0,0.0,0.8571428571428571,5.285714285714286,12.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.857142857142858,45.142857142857146,84.42857142857143,35.42857142857143,18.428571428571427,0.0,2.7142857142857144,18.285714285714285,55.42857142857143,108.42857142857143,45.42857142857143,37.714285714285715,0.0,0.0,0.0,0.8571428571428571,5.142857142857143,15.0,13.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.5714285714285714,0.14285714285714285,0.0,9172.857142857143
2020-11-30,7.0,43.142857142857146,111.28571428571429,223.85714285714286,91.85714285714286,63.57142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,5.857142857142857,14.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,22.714285714285715,49.142857142857146,95.28571428571429,42.0,21.285714285714285,0.0,3.142857142857143,20.428571428571427,62.142857142857146,128.57142857142858,49.857142857142854,42.285714285714285,0.0,0.0,0.0,1.1428571428571428,5.857142857142857,15.428571428571429,15.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.5714285714285714,0.2857142857142857,0.0,9451.857142857143
2020-12-01,6.857142857142857,44.142857142857146,108.14285714285714,227.42857142857142,95.57142857142857,66.0,0.0,0.0,0.0,0.0,0.7142857142857143,6.142857142857143,15.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,21.857142857142858,47.42857142857143,95.85714285714286,44.42857142857143,22.428571428571427,0.0,3.2857142857142856,22.285714285714285,60.714285714285715,131.57142857142858,51.142857142857146,43.57142857142857,0.0,0.14285714285714285,0.0,1.1428571428571428,6.142857142857143,14.857142857142858,16.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.5714285714285714,0.42857142857142855,0.0,9730.142857142857
2020-12-02,7.857142857142857,44.42857142857143,112.57142857142857,230.0,96.85714285714286,72.85714285714286,0.0,0.0,0.0,0.0,0.5714285714285714,5.857142857142857,16.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.571428571428573,48.0,97.28571428571429,46.0,24.857142857142858,0.0,3.857142857142857,22.857142857142858,64.57142857142857,132.71428571428572,50.857142857142854,48.0,0.0,0.2857142857142857,0.14285714285714285,1.2857142857142858,5.857142857142857,14.714285714285714,16.857142857142858,0.0,0.0,0.0,0.0,0.5714285714285714,1.2857142857142858,0.7142857142857143,0.0,10021.0
